driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
obl,Obliquity,593.1,data/raw/obl_800_inter100.txt,0.40155,93.27571730680727,5.311123006293059,304.304932735426,False
obl,Obliquity,593.2,data/raw/obl_800_inter100.txt,0.401414,93.28980516624041,5.325210865726206,305.11210762331893,False
obl,Obliquity,593.3,data/raw/obl_800_inter100.txt,0.401279,93.30389302567355,5.339298725159338,305.91928251121095,False
obl,Obliquity,593.4,data/raw/obl_800_inter100.txt,0.401145,93.31798088510668,5.353386584592471,306.726457399103,False
obl,Obliquity,593.5,data/raw/obl_800_inter100.txt,0.401012,93.33206874453982,5.367474444025618,307.5336322869959,False
obl,Obliquity,593.6,data/raw/obl_800_inter100.txt,0.400881,93.34615660397296,5.38156230345875,308.34080717488797,False
obl,Obliquity,593.7,data/raw/obl_800_inter100.txt,0.400752,93.3602444634061,5.395650162891897,309.14798206278084,False
obl,Obliquity,593.8,data/raw/obl_800_inter100.txt,0.400623,93.37433232283924,5.40973802232503,309.9551569506729,False
obl,Obliquity,593.9,data/raw/obl_800_inter100.txt,0.400496,93.38842018227237,5.423825881758162,310.762331838565,False
obl,Obliquity,594.0,data/raw/obl_800_inter100.txt,0.400371,93.40250804170552,5.437913741191309,311.56950672645786,False
obl,Obliquity,594.1,data/raw/obl_800_inter100.txt,0.400247,93.41659590113865,5.452001600624442,312.37668161434993,False
obl,Obliquity,594.2,data/raw/obl_800_inter100.txt,0.400124,93.4306837605718,5.466089460057589,313.1838565022428,False
obl,Obliquity,594.3,data/raw/obl_800_inter100.txt,0.400003,93.44477162000491,5.480177319490707,313.991031390134,False
obl,Obliquity,594.4,data/raw/obl_800_inter100.txt,0.399884,93.45885947943806,5.494265178923854,314.79820627802695,False
obl,Obliquity,594.5,data/raw/obl_800_inter100.txt,0.399766,93.47294733887121,5.508353038357001,315.6053811659198,False
obl,Obliquity,594.6,data/raw/obl_800_inter100.txt,0.39965,93.48703519830434,5.522440897790133,316.4125560538119,False
obl,Obliquity,594.7,data/raw/obl_800_inter100.txt,0.399535,93.50112305773749,5.53652875722328,317.21973094170477,False
obl,Obliquity,594.8,data/raw/obl_800_inter100.txt,0.399422,93.5152109171706,5.550616616656399,318.026905829596,False
obl,Obliquity,594.9,data/raw/obl_800_inter100.txt,0.399311,93.52929877660375,5.564704476089545,318.83408071748886,False
obl,Obliquity,595.0,data/raw/obl_800_inter100.txt,0.399201,93.5433866360369,5.578792335522692,319.64125560538173,False
obl,Obliquity,595.1,data/raw/obl_800_inter100.txt,0.399093,93.55747449547003,5.592880194955825,320.4484304932738,False
obl,Obliquity,595.2,data/raw/obl_800_inter100.txt,0.398987,93.57156235490318,5.606968054388972,321.2556053811667,False
obl,Obliquity,595.3,data/raw/obl_800_inter100.txt,0.398882,93.5856502143363,5.62105591382209,322.06278026905795,False
obl,Obliquity,595.4,data/raw/obl_800_inter100.txt,0.39878,93.59973807376944,5.635143773255237,322.8699551569508,False
obl,Obliquity,595.5,data/raw/obl_800_inter100.txt,0.398679,93.61382593320259,5.649231632688384,323.6771300448437,False
obl,Obliquity,595.6,data/raw/obl_800_inter100.txt,0.39858,93.62791379263572,5.663319492121516,324.48430493273577,False
obl,Obliquity,595.7,data/raw/obl_800_inter100.txt,0.398483,93.64200165206887,5.677407351554663,325.29147982062864,False
obl,Obliquity,595.8,data/raw/obl_800_inter100.txt,0.398388,93.65608951150199,5.691495210987782,326.0986547085199,False
obl,Obliquity,595.9,data/raw/obl_800_inter100.txt,0.398294,93.67017737093514,5.7055830704209285,326.9058295964128,False
obl,Obliquity,596.0,data/raw/obl_800_inter100.txt,0.398203,93.68426523036827,5.719670929854061,327.71300448430486,False
obl,Obliquity,596.1,data/raw/obl_800_inter100.txt,0.398114,93.69835308980142,5.733758789287208,328.52017937219773,False
obl,Obliquity,596.2,data/raw/obl_800_inter100.txt,0.398026,93.71244094923456,5.747846648720355,329.3273542600906,False
obl,Obliquity,596.3,data/raw/obl_800_inter100.txt,0.397941,93.72652880866768,5.761934508153473,330.1345291479818,False
obl,Obliquity,596.4,data/raw/obl_800_inter100.txt,0.397857,93.74061666810083,5.77602236758662,330.9417040358747,False
obl,Obliquity,596.5,data/raw/obl_800_inter100.txt,0.397776,93.75470452753396,5.790110227019753,331.74887892376677,False
obl,Obliquity,596.6,data/raw/obl_800_inter100.txt,0.397697,93.7687923869671,5.8041980864528995,332.55605381165964,False
obl,Obliquity,596.7,data/raw/obl_800_inter100.txt,0.39762,93.78288024640025,5.818285945886046,333.36322869955256,False
obl,Obliquity,596.8,data/raw/obl_800_inter100.txt,0.397545,93.79696810583337,5.832373805319165,334.1704035874438,False
obl,Obliquity,596.9,data/raw/obl_800_inter100.txt,0.397472,93.81105596526652,5.8464616647523115,334.97757847533666,False
obl,Obliquity,597.0,data/raw/obl_800_inter100.txt,0.397401,93.82514382469965,5.860549524185444,335.78475336322873,False
obl,Obliquity,597.1,data/raw/obl_800_inter100.txt,0.397332,93.8392316841328,5.874637383618591,336.5919282511216,False
obl,Obliquity,597.2,data/raw/obl_800_inter100.txt,0.397265,93.85331954356595,5.888725243051738,337.39910313901447,False
obl,Obliquity,597.3,data/raw/obl_800_inter100.txt,0.397201,93.86740740299906,5.902813102484856,338.20627802690575,False
obl,Obliquity,597.4,data/raw/obl_800_inter100.txt,0.397139,93.88149526243221,5.916900961918003,339.0134529147986,False
obl,Obliquity,597.5,data/raw/obl_800_inter100.txt,0.397079,93.89558312186534,5.930988821351136,339.8206278026907,False
obl,Obliquity,597.6,data/raw/obl_800_inter100.txt,0.397021,93.90967098129849,5.9450766807842825,340.62780269058356,False
obl,Obliquity,597.7,data/raw/obl_800_inter100.txt,0.396966,93.92375884073164,5.959164540217429,341.43497757847643,False
obl,Obliquity,597.8,data/raw/obl_800_inter100.txt,0.396912,93.93784670016476,5.973252399650548,342.24215246636766,False
obl,Obliquity,597.9,data/raw/obl_800_inter100.txt,0.396861,93.9519345595979,5.987340259083695,343.0493273542606,False
obl,Obliquity,598.0,data/raw/obl_800_inter100.txt,0.396812,93.96602241903103,6.001428118516827,343.8565022421526,False
obl,Obliquity,598.1,data/raw/obl_800_inter100.txt,0.396766,93.98011027846418,6.015515977949974,344.66367713004547,False
obl,Obliquity,598.2,data/raw/obl_800_inter100.txt,0.396721,93.99419813789731,6.029603837383107,345.47085201793755,False
obl,Obliquity,598.3,data/raw/obl_800_inter100.txt,0.396679,94.00828599733045,6.043691696816239,346.2780269058296,False
obl,Obliquity,598.4,data/raw/obl_800_inter100.txt,0.39664,94.0223738567636,6.057779556249386,347.0852017937225,False
obl,Obliquity,598.5,data/raw/obl_800_inter100.txt,0.396602,94.03646171619673,6.071867415682519,347.89237668161456,False
obl,Obliquity,598.6,data/raw/obl_800_inter100.txt,0.396567,94.05054957562987,6.085955275115666,348.69955156950743,False
obl,Obliquity,598.7,data/raw/obl_800_inter100.txt,0.396534,94.064637435063,6.100043134548798,349.5067264573995,False
obl,Obliquity,598.8,data/raw/obl_800_inter100.txt,0.396504,94.07872529449614,6.114130993981931,350.3139013452916,False
obl,Obliquity,598.9,data/raw/obl_800_inter100.txt,0.396476,94.09281315392928,6.128218853415078,351.12107623318445,False
obl,Obliquity,599.0,data/raw/obl_800_inter100.txt,0.39645,94.10690101336242,6.14230671284821,351.9282511210765,False
obl,Obliquity,599.1,data/raw/obl_800_inter100.txt,0.396427,94.12098887279556,6.156394572281357,352.7354260089694,False
obl,Obliquity,599.2,data/raw/obl_800_inter100.txt,0.396406,94.1350767322287,6.17048243171449,353.5426008968615,False
obl,Obliquity,599.3,data/raw/obl_800_inter100.txt,0.396388,94.14916459166183,6.184570291147622,354.3497757847535,False
obl,Obliquity,599.4,data/raw/obl_800_inter100.txt,0.396372,94.16325245109496,6.198658150580755,355.15695067264556,False
obl,Obliquity,599.5,data/raw/obl_800_inter100.txt,0.396358,94.17734031052811,6.212746010013902,355.96412556053843,False
obl,Obliquity,599.6,data/raw/obl_800_inter100.txt,0.396347,94.19142816996126,6.226833869447049,356.77130044843136,False
