realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,n_hazard_bins_after_history_filter,n_hazard_events_after_history_filter,precession_phase_after_adjusted_climate_LR_statistic,precession_phase_after_adjusted_climate_LR_p_value,precession_phase_after_adjusted_climate_delta_AICc,precession_phase_after_adjusted_climate_bits_per_event,full_vs_adjusted_baseline_LR_statistic,full_vs_adjusted_baseline_LR_p_value,full_vs_adjusted_baseline_delta_AICc,full_model_converged,full_model_log_likelihood,adjusted_climate_model_log_likelihood,adjusted_baseline_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
21,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.180278134983797,0.025994801039792043,0.01219756048790242,100,0,220.6126194695193,0.21605530411165966,4.667989443478174,0.009096476305912515,3175,99,11.600078523333764,0.00302743588086336,-7.583647242362872,0.08452209979563732,33.15541194167122,1.1100843240148613e-06,-25.127615833568484,True,-421.0715877737562,-426.8716270354231,-437.64929374459183,-442.326363058027,227.53628669835442,2.80840272949951
22,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0151794166436168,0.07118576284743051,0.04499100179964007,96,0,23.422943563977498,0.22448495414404848,4.837775485157333,0.0076392495493791115,3175,95,14.078355326067822,0.0008768473298336522,-10.06192404509693,0.10689880743574091,23.367505766459544,0.00010691985644842094,-15.33970965835681,True,-409.9659659669451,-417.005143629979,-421.64971885017485,-428.37267187399266,5.840849262653874,3.1686864179107204
22,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1780399050797854,0.026394721055788842,0.01279744051189762,100,0,233.08484689613582,0.1904964294959151,3.6288889650692155,0.026149508108289043,3175,98,10.307311076286737,0.005778243483085928,-6.2908797953158455,0.07586891109519776,33.41461638818271,9.823376511597369e-07,-25.386820280079974,True,-418.71133908544874,-423.8649946235921,-435.4186472795401,-438.853352400311,240.80074398069476,2.639933301032538
23,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0195752759896286,0.0687862427514497,0.04279144171165767,96,0,26.57774904093972,0.24436606902943867,5.732618466518437,0.0030576367173480406,3175,95,17.03675338175958,0.00019976344011914723,-13.02032210078869,0.12936231377217278,29.30008871461746,6.793321192598082e-06,-21.272292606514725,True,-405.9078129118187,-414.4261896026985,-420.55785726912745,-428.3726718739927,8.936798107046512,3.603044915894725
23,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2035782753091353,0.022195560887822437,0.009398120375924815,100,0,228.43425515886733,0.2138734732522138,4.574186256096541,0.010008614432696851,3175,98,11.266226091256499,0.0035774212991048133,-7.249794810285607,0.08292718628260001,33.671596724847404,8.701582190879385e-07,-25.64380061674467,True,-416.5993543327961,-422.23246737842436,-433.4351526952198,-438.85335240031014,236.43572292444188,2.76744562198954
24,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.001289490785159,0.08018396320735853,0.04999000199960008,96,0,12.324995139286306,0.24475965496005195,5.751099714831714,0.003000213099925341,3175,95,19.339866555294748,6.31540689815972e-05,-15.323435274323856,0.14685015563567397,32.0642465911742,1.856120262735518e-06,-24.036450483071462,True,-406.52617775591455,-416.1961110335619,-422.55830105150164,-428.3726718739939,354.94573684739015,3.970933570818095
24,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1563150639343074,0.03139372125574885,0.016396720655868825,100,0,225.2060400237318,0.2569374712844425,6.601686415004371,0.0012553216771213009,3175,99,18.30487114034179,0.00010596141175575724,-14.288439859370897,0.13337548898122525,40.83321069051806,2.910258679524661e-08,-32.805414582415324,True,-418.92392515071526,-428.07636072088616,-439.3405304959743,-442.32636305802816,229.48401254125505,3.774186700986159
25,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9699450881776739,0.10397920415916817,0.06758648270345931,96,0,14.261665354381574,0.23297758547041106,5.210741311835778,0.00521849104255281,3175,95,17.6907902748261,0.00014404351199304418,-13.674358993855208,0.13432850209946484,27.39376031220661,1.6548006457741197e-05,-19.365964204103875,True,-410.5886473288885,-419.43404246630155,-424.2855274849918,-429.0658190545534,356.3970341832342,3.7470664813327503
25,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.212432486120953,0.020795840831833633,0.008598280343931213,100,0,229.73182088795323,0.19530967297905544,3.8145868359185577,0.021661604155870613,3175,98,9.231949421325794,0.009892536345525253,-5.215518140354902,0.06795350840757378,29.92462534643164,5.070443913174305e-06,-21.896829238328905,True,-419.2255082907176,-423.8414830013805,-434.1878209639334,-438.85335240031003,239.44838724661932,2.4929715352208475
26,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0041073593105474,0.07838432313537293,0.04939012197560488,96,0,24.47593501682096,0.22482759513683304,4.852554963361124,0.007524864366152947,3175,95,14.25979089093778,0.0008008031107091358,-10.243359609966888,0.10827647159194499,26.29010102150687,2.7655505522470386e-05,-18.262304913404137,True,-408.6734707233389,-415.80336616880777,-421.8185212340923,-428.37267187399135,7.328692526919227,3.207924426750189
26,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.210482132035099,0.021195760847830435,0.008798240351929614,100,0,234.02308125531147,0.19929750200778146,3.9719494306541656,0.01846433125829682,3175,98,10.243534254684619,0.005965471826836125,-6.227102973713727,0.07539946974698838,32.23914716572051,1.7094290706701306e-06,-24.211351057617776,True,-418.3225121401239,-423.4442792674662,-434.44208572298413,-438.8533524003102,240.36120048071277,2.6132154593566286
27,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.977297788972464,0.09758048390321936,0.0633873225354929,96,0,29.29270377725717,0.218087895755772,4.565983706417326,0.010079673984615812,3175,95,15.030366357020853,0.000544750220966507,-11.013935076049961,0.11412755266325422,28.975214796771866,7.908541208205734e-06,-20.94741868866913,True,-408.954437312097,-416.46962049060744,-423.44204471048295,-428.3726718739927,7.926361877611695,3.289275396766841
27,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1732226871149294,0.026994601079784044,0.013397320535892822,100,0,236.58451903147713,0.21599230570516717,4.665267612383439,0.009121739873888009,3175,98,12.512871683305889,0.0019180699332196254,-8.496440402334997,0.09210335675910888,30.80694119010991,3.351918595592339e-06,-22.779145082007176,True,-420.5271256164391,-426.78356145809204,-435.93059621149405,-438.85335240030986,240.73908368599083,2.9581365805632305
28,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0110946704771044,0.07458508298340331,0.046590681863627276,96,0,21.43655033657312,0.24652306212465183,5.834267535294234,0.0027547908025324246,3175,94,21.04872042774457,2.6873759952796427e-05,-17.032289146773678,0.16152598179875166,32.7743076880073,1.3285503198427554e-06,-24.746511579904563,True,-402.1248169885874,-412.64917720245967,-418.51197083259103,-424.85820413133865,1.4794585725662697,4.244416075831604
28,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.170197208897823,0.027794441111777646,0.014397120575884824,100,0,218.22192898313796,0.2147927231173799,4.613591390417943,0.009614853570806927,3175,99,12.51406622177683,0.001916924671105993,-8.497634940805938,0.09118172363390666,34.979564479014925,4.690464788516676e-07,-26.95176837091219,True,-421.98121309010685,-428.23824620099526,-439.4709953296143,-442.3263630580278,226.3372041579379,2.901525701910779
29,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.022287937086041,0.06798640271945611,0.041591681663667265,96,0,19.7209576607687,0.24548347414035396,5.785165063297712,0.0028971638739343397,3175,95,16.880298802473476,0.00021601787453290832,-12.863867521502584,0.1281743335318547,28.39453507208384,1.0374580859836883e-05,-20.366738963981106,True,-408.2261425858231,-416.6662919870598,-422.423410121865,-428.3726718739961,1.8065003790167735,3.617452458952828
29,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1851535879287285,0.024795040991801638,0.011597680463907219,100,0,233.45370678210108,0.22640206274282015,5.125789401420387,0.005702138112361674,3175,98,12.98390605733448,0.0015155861325547066,-8.967474776363588,0.09557049428716646,36.3833220919787,2.4130957557577983e-07,-28.355525983875964,True,-417.15060162962584,-423.6425546582931,-435.3422626756152,-438.8533524003103,237.44348765245152,3.0105225353475764
30,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9850294267888504,0.09078184363127374,0.0595880823835233,96,0,13.334287847234828,0.2522817259712863,6.110022648868913,0.0020752778050714574,3175,95,18.717349794002757,8.621426584022455e-05,-14.700918513031866,0.14212330382311494,28.031954756922005,1.2288304695616851e-05,-20.00415864881927,True,-409.1368785340733,-418.49555343107465,-423.1528559125343,-428.37267187399533,357.7612160042126,3.8793305937498572
30,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.170197208897823,0.027794441111777646,0.014397120575884824,100,0,237.10501367019452,0.2005123559896569,4.02052049045229,0.01757577947808965,3175,99,13.445944633168438,0.0012029573248196147,-9.429513352197546,0.0979717052643418,36.03943006198642,2.8401495077814023e-07,-28.01163395388369,True,-420.3343135584138,-427.057285874998,-438.354028589407,-442.32636305802725,245.76052519693377,3.015632855204646
31,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.987545873798003,0.08978204359128174,0.05798840231953609,96,0,14.802492111967927,0.22814658286581044,4.996882874241226,0.006493628206378394,3175,95,16.21397706577079,0.00030142523995715416,-12.1975457847999,0.12311486476776268,28.756974885929935,8.758220355368856e-06,-20.7291787778272,True,-406.03328058074845,-414.14026911363385,-420.4117680237134,-428.37267187399186,357.8002428324046,3.440955156639505
31,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1852642672611617,0.024795040991801638,0.011597680463907219,100,0,226.62104071029526,0.21766078024758476,4.737621525798738,0.008473309867599229,3175,99,13.591684827497488,0.0011184154035339987,-9.575253546526596,0.09903361766644643,36.60639800090712,2.1709556970787652e-07,-28.578601892804386,True,-419.92499011668605,-426.7208325304348,-438.2281891171396,-442.32636305802856,233.41367312835652,3.051761994009503
32,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0041878116242353,0.07838432313537293,0.04939012197560488,96,0,21.639980898263623,0.19999920845542782,3.8399696047485765,0.021094784176225113,3175,95,13.031757649517886,0.0014797548826422022,-9.015326368546994,0.09895185334224352,25.917713081109923,3.287683155633927e-05,-17.88991697300719,True,-408.2954165366538,-414.81129536141276,-421.2542730772088,-428.37267187399374,0.19249892792821505,3.0442639650539753
32,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1886557158011244,0.023795240951809637,0.011397720455908818,100,0,212.9229885572883,0.24214997664697752,5.863661119013176,0.002679644333281246,3175,99,14.02648570099177,0.0008998856569937981,-10.010054420020879,0.10220172405010497,35.913964314174336,3.0140533750821444e-07,-27.886168206071602,True,-419.56341961529495,-426.57666246579083,-437.5204017723821,-442.32636305802714,218.3305797665427,3.1285103971877257
33,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0105333713416194,0.07498500299940011,0.046590681863627276,96,0,24.270370334918418,0.20189890828933266,3.9132642401687385,0.019581834880495155,3175,95,12.027493878678001,0.00244491006652539,-8.01106259770711,0.09132634617416378,24.920966490673663,5.218450117931179e-05,-16.89317038257093,True,-407.9595417533801,-413.9732886927191,-420.42002499871694,-428.3726718739947,4.844686607963169,2.893207452076647
33,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1910118881838985,0.023195360927814438,0.010797840431913617,100,0,216.23125837126705,0.22809622464999166,5.202788769957946,0.00527076735347677,3175,99,12.33576681227737,0.002095666985439883,-8.319335531306479,0.08988257376583444,34.06571854477113,7.224167391114994e-07,-26.037922436668396,True,-420.8845724190308,-427.0524558251695,-437.91743169141637,-442.3263630580265,223.4350341597987,2.8688749622154694
34,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0223676661537486,0.06798640271945611,0.041391721655668866,96,0,21.685617689638146,0.21045397082532577,4.2519238882701185,0.013878518681000998,3175,95,12.32832294242644,0.002103481455037775,-8.311891661455547,0.09361058090271715,22.503105883972353,0.0001591123116923654,-14.475309775869619,True,-411.52154484769346,-417.6857063189067,-422.77309778967964,-428.3726718739945,4.527133166432143,2.947815206316925
34,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.182661819178082,0.02539492101579684,0.01199760047990402,100,0,226.6544314492246,0.22808490194626801,5.20227224958387,0.005273550008918297,3175,98,13.550625381906798,0.0011416134719278506,-9.534194100935906,0.09974193897663804,34.10381240011293,7.095357782512955e-07,-26.076016292010195,True,-416.92503331334734,-423.70034600430074,-433.9769395134038,-438.8533524003089,233.9036448677995,3.079568563158267
35,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9896539881554878,0.08878224355128975,0.05678864227154569,96,0,21.332928304417234,0.23962435861752787,5.512303991314714,0.0038324412937359624,3175,95,19.054820576257157,7.282798348217286e-05,-15.038389295286265,0.14468576394944832,31.28023775542181,2.683731722391622e-06,-23.252441647319074,True,-407.4912068401895,-417.01861712831806,-423.1313257179004,-428.3726718739953,0.4844003655076329,3.9575033566523037
35,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1586131684553163,0.03079384123175365,0.016396720655868825,100,0,229.4291953235165,0.2254013951625018,5.080578894120229,0.00597160030650823,3175,99,14.569646786794237,0.0006858693547150629,-10.553215505823346,0.10615937963036297,36.1655321033802,2.675443674025574e-07,-28.137735995277467,True,-421.53592416607694,-428.82074755947406,-439.61869021776704,-442.32636305802725,235.25926425308825,3.2181455709551976
36,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0051529876068015,0.07778444311137772,0.04939012197560488,96,0,20.222829154754727,0.24006315801410708,5.532510704227789,0.003753910904965623,3175,95,17.45623305856975,0.00016196722965335607,-13.43980177759886,0.13254747824316085,30.812125579843496,3.3437693443423015e-06,-22.78432947174076,True,-406.4612964044667,-415.18941293375156,-421.8673591943884,-428.3726718739946,2.3532092406397114,3.680140705879037
36,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.185485609110661,0.024795040991801638,0.011597680463907219,100,0,229.55001401212897,0.18148090986522508,3.2935320645509947,0.03672320638553812,3175,99,9.753636038497916,0.007621226080693274,-5.737204757527024,0.07106829466351929,35.98886933950382,2.908993093560266e-07,-27.961073231401087,True,-419.85502993146815,-424.7318479507171,-437.84946460122006,-442.3263630580298,237.5422854842832,2.5726166680649025
37,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.013338302172259,0.07278544291141771,0.04619076184763048,96,0,20.85154613523195,0.24137763067209395,5.593263416531884,0.00352731503139421,3175,95,18.443191656571457,9.888076493558977e-05,-14.426760375600566,0.14004158495315974,35.79945831143709,3.1820132272891183e-07,-27.77166220333436,True,-402.3259454877416,-411.5475413160273,-420.22567464346014,-428.37267187399226,0.9609256813322249,3.779333320293758
37,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.194780175999633,0.022795440911817635,0.010397920415916816,100,0,223.15727068424735,0.2181662320014722,4.75965047857202,0.0082851510177059,3175,98,11.806401169038281,0.002730691010215094,-7.7899698880673895,0.08690324702712851,36.51793566592255,2.2639354120864111e-07,-28.490139557819816,True,-414.8365956132192,-420.7397961977383,-433.09556344618045,-438.8533524003094,229.24249201360502,2.8025920116243634
38,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.00306118518055,0.07918416316736653,0.049590081983603276,96,0,22.005724821182355,0.1810458476252024,3.1466494984634883,0.042587833700494154,3175,95,10.694729361169607,0.004760680396156469,-6.678298080198715,0.08120648954215255,22.618223628001374,0.00015091828478534848,-14.59042751989864,True,-411.0908948361045,-416.4382595166893,-422.4000066501052,-428.37267187399516,0.38571555082338344,2.723496772907403
38,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.185946665979657,0.02459508098380324,0.011597680463907219,100,0,222.69654417843702,0.2189930180067449,4.7957941935702495,0.007985395576921947,3175,99,13.19174861574163,0.0013659920908319777,-9.175317334770739,0.09611954701305202,36.06886727342635,2.800818371051345e-07,-28.041071165323615,True,-419.5117063378741,-426.1075806457449,-437.5461399745873,-442.3263630580278,229.92011974691366,3.0229268135366003
39,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0230850863688765,0.0669866026794641,0.041191761647670466,96,0,23.211213749947206,0.21569111428063095,4.46617505084354,0.011158706311008631,3175,95,13.705180722933619,0.001056714871097082,-9.688749441962727,0.10406524349191239,27.153439913689,1.8508245467307904e-05,-19.125643805586265,True,-410.8579964512131,-417.71058681267994,-424.4347164080576,-428.3726718739932,4.634451514815728,3.1156044099513047
39,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1801487132309676,0.025994801039792043,0.01219756048790242,100,0,233.56857797748202,0.1983741493622446,3.9352303135194124,0.01916560272484589,3175,99,12.103653468718562,0.002353558750597879,-8.08722218774767,0.08819131735332712,35.28922841291376,4.0513038451826573e-07,-27.261432304811024,True,-421.7977528560885,-427.8495795904478,-439.4423670625454,-442.3263630580278,242.7544498969799,2.8729863576008587
40,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0134984659131883,0.07278544291141771,0.04599080183963208,96,0,18.66033697026849,0.2496881434513064,5.9850402220953764,0.0023596818808715933,3175,95,19.469493820230923,5.919065341066887e-05,-15.453062539260031,0.14783443254244985,31.743743591347993,2.158226040666203e-06,-23.71594748324526,True,-407.722644676693,-417.45739158680846,-423.594516472367,-428.37267187399505,358.01805174501357,4.032339508501807
40,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1838988301407714,0.02519496100779844,0.011797640471905619,100,0,231.96631489312026,0.22408422880979464,5.02137416012804,0.006343714084504489,3175,98,13.32821521911535,0.0012758947145682772,-9.311783938144458,0.09810484694142105,32.14935924670863,1.7832322296586097e-06,-24.121563138605893,True,-419.6541689645593,-426.31827657411696,-435.7288485879136,-438.8533524003077,239.45118586129874,3.0184631574429255
41,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.004992157208499,0.07778444311137772,0.04939012197560488,96,0,27.917098206864804,0.21596347886020906,4.477461523334781,0.011031144194041389,3175,95,13.94543362250704,0.0009371035109276103,-9.929002341536147,0.10588951542230061,27.216304130615413,1.797421491544831e-05,-19.18850802251268,True,-408.70079544374386,-415.6735122549974,-422.30894750905156,-428.3726718739944,7.078316882063927,3.151041570326271
41,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.17253629176866,0.026994601079784044,0.013797240551889621,100,0,237.27801595778965,0.19947521567132057,3.9790361667119853,0.01833195545948724,3175,98,10.252451473048268,0.0059389333257410595,-6.236020192077376,0.07546510661796675,27.719773416102157,1.4214879458978337e-05,-19.691977307999423,True,-421.46707022175445,-426.5932959582786,-435.32695692980553,-438.85335240031065,245.45081569088222,2.6372779502408696
42,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9856791377715666,0.09058188362327535,0.0591881623675265,96,0,24.74687550453173,0.20834412859316964,4.167098488247732,0.01512924897048584,3175,95,14.593978322422572,0.0006775757785470212,-10.57754704145168,0.11081400080315831,28.154842713058088,1.1603276925726612e-05,-20.127046604955353,True,-408.07544864931384,-415.3724378105251,-422.1528700058429,-428.3726718739945,2.6492888547583147,3.2492640948010276
42,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1922809618901153,0.023195360927814438,0.010797840431913617,100,0,224.65613426452873,0.22448202635677184,5.0392180157242406,0.006229196760619175,3175,98,12.63304793496252,0.0018062110551813318,-8.616616653991628,0.09298793677083157,35.159009951350754,4.308758301269586e-07,-27.13121384324802,True,-417.0033299005894,-423.31985386807065,-434.58283487626477,-439.54649958086884,233.70582057553423,2.9497842188778116
43,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.015819410122759,0.07078584283143372,0.04459108178364327,96,0,21.06254562057742,0.2561722661289806,6.299926073631097,0.0017070703172449276,3175,95,19.47306691385063,5.9085000942286384e-05,-15.456635632879738,0.14786156351321714,32.00601356107222,1.907691696427201e-06,-23.97821745296949,True,-406.079872510242,-415.8164059671673,-422.0828792907781,-428.37267187399266,3.165355649598764,3.991677648637378
43,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.186094183640876,0.02459508098380324,0.011597680463907219,100,0,237.0751260529852,0.20154558513958112,4.062062288925614,0.016849658129088514,3175,99,11.303248857434255,0.003511807458094545,-7.286817576463363,0.08235929834623354,29.32142136543132,6.72582736934649e-06,-21.293625257328586,True,-423.6937146967377,-429.3453391254548,-438.35442537945335,-442.3263630580276,246.23803813284766,2.7604060375454886
44,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9970956015333816,0.08338332333533294,0.052589482103579284,96,0,17.929487768657488,0.21753194817655766,4.542734253838903,0.010321361625786599,3175,95,14.993150343333582,0.0005549818365630549,-10.97671906236269,0.11384496656647379,28.313959260611682,1.077245114343938e-05,-20.286163152508948,True,-409.38423167160477,-416.88080684327156,-423.5412113019106,-428.37267187399357,359.00844404295947,3.3225909925772954
44,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.203285571353065,0.022195560887822437,0.009598080383923215,100,0,227.91513606801746,0.23745274663128207,5.638380688273984,0.003375541456272645,3175,98,13.431686393316113,0.0012115639943917462,-9.415255112345221,0.09886646607353533,32.35887614702983,1.6157281021026125e-06,-24.331080038927098,True,-418.2619067552039,-424.97774995186194,-434.4413448287188,-438.8533524003088,236.3103705851623,3.0618470593928158
45,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.028497393855468,0.06418716256748651,0.038592281543691265,96,0,23.613233632915907,0.2385332633130497,5.4622192998501795,0.004034203246450844,3175,95,15.99871052810488,0.00033567898245606795,-11.982279247133988,0.12148031757639452,26.91657334963793,2.0666036534316935e-05,-18.888777241535195,True,-410.33276769848817,-418.3321229625406,-423.79105437330713,-428.37267187399385,6.709886743204718,3.454617740977331
45,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.169472695946774,0.027794441111777646,0.014597080583883223,100,0,231.31529049431495,0.2109011219996571,4.447928326071425,0.011381546633351627,3175,98,11.398563564458414,0.00334836945251593,-7.382132283487522,0.08390128126378459,35.35270255245803,3.9314269855543347e-07,-27.324906444355292,True,-416.0890928021791,-421.7883745844083,-433.7654440784081,-438.8533524003103,237.70258905868008,2.815670191809995
46,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0114153425146166,0.07458508298340331,0.046590681863627276,96,0,21.017207342868673,0.22168573385460724,4.717878201086952,0.008633438191841581,3175,95,14.28775816254199,0.0007896829033299109,-10.271326881571099,0.10848883077115862,26.9092192564774,2.0736891224587093e-05,-18.881423148374665,True,-408.5552060106032,-415.69908509187417,-422.00981563884187,-428.3726718739953,3.686213980016853,3.2030801739143926
46,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1696027545484773,0.027794441111777646,0.014597080583883223,100,0,220.6035799849438,0.2388663388820373,5.705712785090828,0.0031505641608761533,3175,98,13.17158764326598,0.001379831592565031,-9.155156362295088,0.09695196006925601,33.24209009014703,1.065622826461133e-06,-25.214293982044296,True,-417.02896419818563,-423.6147580198186,-433.65000924325915,-438.85335240030975,224.1419472448415,3.032022446829893
